\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2026-04-05 08:00:17,,,,,,,,,,,,,,
\\For 2026,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2026-03-06,19,19144,557,1524,1177,1330,6804,1295,94,3677,676,1904,19038,-107
2026-03-06,20,18587,568,1496,1148,1310,6793,1304,89,3555,659,1804,18726,138
2026-03-06,21,18123,567,1510,1112,1268,6665,1270,91,3453,643,1784,18363,240
2026-03-06,22,17644,543,1513,1059,1214,6392,1213,87,3336,613,1702,17672,29
2026-03-06,23,16884,525,1442,1002,1121,6088,1133,85,3268,598,1624,16886,2
2026-03-06,24,16329,508,1481,941,1043,5794,1081,82,3041,581,1622,16173,-156
2026-03-07,1,15452,495,1422,902,1018,5487,1008,78,2924,617,1626,15575,124
2026-03-07,2,14971,491,1399,877,966,5243,952,77,2786,606,1713,15110,140
2026-03-07,3,14786,488,1437,859,935,5062,904,77,2666,590,1778,14795,9
2026-03-07,4,14441,485,1395,850,943,4925,882,78,2500,584,1792,14434,-7
2026-03-07,5,14408,485,1413,852,955,4879,875,78,2564,531,1743,14377,-31
2026-03-07,6,14501,509,1329,865,909,4931,887,78,2695,537,1771,14511,11
2026-03-07,7,15127,520,1320,900,936,5047,933,80,2969,527,1900,15131,4
2026-03-07,8,15587,534,1357,934,957,5204,973,83,3039,554,1976,15612,26
2026-03-07,9,15947,544,1451,982,975,5359,991,87,2916,563,1966,15834,-112
2026-03-07,10,15688,549,1444,1013,956,5562,936,89,2807,573,1983,15911,223
2026-03-07,11,15858,552,1485,1018,887,5640,956,90,2862,570,2077,16137,279
2026-03-07,12,16168,552,1440,998,822,5747,1018,92,3052,569,2044,16335,167
2026-03-07,13,16596,534,1488,991,784,5916,1093,95,3047,609,2026,16584,-13
2026-03-07,14,16563,510,1379,978,832,5827,1079,90,3016,602,2040,16353,-210
2026-03-07,15,16381,495,1379,996,932,5813,1064,89,3005,598,2041,16411,30
2026-03-07,16,16546,495,1415,1043,1008,5733,1028,91,3007,599,2058,16477,-69
2026-03-07,17,16720,499,1376,1073,1063,5761,1061,91,3025,604,2004,16557,-162
2026-03-07,18,16964,529,1441,1108,1125,5845,1113,93,3122,611,1868,16855,-109
2026-03-07,19,16918,534,1431,1089,1134,5948,1140,92,3120,600,1691,16779,-139
2026-03-07,20,16627,551,1500,1051,1092,5881,1121,100,3058,591,1613,16558,-68
2026-03-07,21,16202,552,1456,1010,1033,5682,1091,104,2980,581,1561,16050,-152
2026-03-07,22,15719,540,1492,964,971,5532,1041,98,3060,564,1557,15819,99
2026-03-07,23,15330,537,1430,909,908,5255,975,95,2991,565,1482,15147,-183
2026-03-07,24,14582,526,1437,862,847,5060,929,92,2844,527,1522,14645,64
2026-03-08,1,14101,515,1401,818,815,4856,885,93,2541,413,1564,13900,-201
2026-03-08,2,13682,504,1421,784,789,4715,863,91,2499,398,1713,13778,95
2026-03-08,3,13680,501,1418,764,772,4609,866,96,2444,405,1855,13731,51
2026-03-08,4,13815,503,1447,759,767,4578,886,99,2513,392,1944,13888,73
2026-03-08,5,14023,501,1386,773,792,4620,927,102,2604,434,1821,13959,-64
2026-03-08,6,14332,496,1351,805,825,4689,955,104,2669,456,1880,14230,-103
2026-03-08,7,14470,506,1360,842,878,4813,996,107,2806,465,1940,14712,242
2026-03-08,8,15020,521,1394,869,908,4969,1040,102,2872,489,1983,15148,128
2026-03-08,9,15275,519,1436,891,898,5191,1047,95,2889,501,1929,15397,122
2026-03-08,10,15168,507,1436,920,859,5379,1024,91,2862,505,1532,15116,-53
2026-03-08,11,14641,488,1437,934,791,5419,961,90,3056,511,1389,15075,434
2026-03-08,12,14638,495,1427,924,764,5466,904,88,2934,527,1327,14855,217
2026-03-08,13,14618,500,1424,930,748,5428,828,90,2920,520,1288,14676,58
2026-03-08,14,14417,488,1455,953,715,5387,854,89,2842,494,1267,14544,127
2026-03-08,15,14559,479,1448,919,646,5374,952,88,2854,476,1296,14532,-27
2026-03-08,16,15087,475,1399,959,725,5443,989,90,3116,495,1416,15107,19
2026-03-08,17,15765,502,1437,1045,935,5637,1045,94,3027,519,1507,15749,-16
2026-03-08,18,16235,506,1429,1087,1083,5758,1118,90,3084,523,1643,16321,86
2026-03-08,19,16816,526,1517,1096,1137,5928,1184,89,3158,534,1627,16797,-19
2026-03-08,20,16817,546,1519,1074,1124,5930,1184,92,3142,526,1609,16746,-71
2026-03-08,21,16179,550,1491,1031,1056,5812,1126,91,2997,502,1561,16217,38
2026-03-08,22,15461,536,1441,965,980,5531,1052,90,2908,481,1499,15483,22
2026-03-08,23,14825,528,1444,899,910,5253,974,83,2933,441,1440,14905,80
2026-03-08,24,14188,508,1365,842,869,4977,911,78,2832,417,1447,14247,59
2026-03-09,1,13819,503,1374,805,847,4735,870,77,2724,427,1513,13876,57
2026-03-09,2,13478,501,1285,791,825,4595,846,77,2676,468,1620,13683,205
2026-03-09,3,13694,501,1288,784,820,4558,846,76,2756,423,1734,13787,93
2026-03-09,4,13592,501,1287,796,830,4556,851,77,2507,443,1757,13606,14
2026-03-09,5,14337,503,1342,852,886,4833,918,80,2674,519,1854,14461,124
2026-03-09,6,15718,505,1388,945,973,5247,997,82,2874,560,1985,15557,-162
2026-03-09,7,16811,534,1393,1015,1039,5737,1101,89,3163,596,2145,16813,2
2026-03-09,8,17291,556,1477,1037,1016,5910,1106,88,3250,582,2142,17165,-125
2026-03-09,9,16864,559,1410,1021,937,5939,1054,89,3088,561,2008,16666,-198
2026-03-09,10,16140,551,1408,1000,795,6001,994,90,3103,590,1641,16173,33
2026-03-09,11,15844,525,1329,996,696,5988,906,86,3274,593,1517,15911,67
2026-03-09,12,15489,526,1257,989,639,5943,853,84,3237,565,1470,15564,75
2026-03-09,13,15096,521,1256,963,607,5969,781,72,3052,571,1366,15158,62
2026-03-09,14,14755,513,1193,939,606,5893,764,81,2924,565,1321,14800,45
2026-03-09,15,14626,519,1258,918,522,5862,766,83,2911,544,1350,14733,107
2026-03-09,16,15072,528,1301,951,666,5900,818,83,2995,544,1425,15210,138
2026-03-09,17,15882,528,1401,1034,828,5953,930,82,3129,562,1542,15989,107
2026-03-09,18,16505,531,1403,1063,1000,6008,1033,85,3190,562,1689,16563,58
2026-03-09,19,16892,554,1437,1073,1053,6094,1113,89,3314,575,1647,16948,56
2026-03-09,20,17030,576,1508,1046,1052,6102,1130,105,3324,584,1629,17057,27
2026-03-09,21,16516,571,1420,1007,1000,5872,1088,107,3279,558,1576,16478,-38
2026-03-09,22,15515,560,1473,941,927,5517,1013,100,3118,530,1506,15684,170
2026-03-09,23,14926,546,1460,857,863,5176,941,98,3050,494,1481,14966,41
2026-03-09,24,14160,538,1386,804,826,4877,898,95,2853,469,1465,14211,51
2026-03-10,1,13735,538,1425,766,816,4662,863,95,2695,510,1531,13900,165
2026-03-10,2,13553,531,1330,745,838,4537,845,95,2649,524,1645,13738,185
2026-03-10,3,13458,534,1291,763,847,4479,830,97,2582,476,1704,13601,143
2026-03-10,4,13556,539,1280,792,878,4579,848,96,2573,460,1762,13805,249
2026-03-10,5,14263,533,1284,839,943,4792,906,99,2688,480,1868,14431,168
2026-03-10,6,15389,543,1294,915,1052,5193,1018,104,2906,549,2015,15590,201
2026-03-10,7,16774,578,1346,1033,1119,5656,1127,110,3132,551,2170,16821,48
2026-03-10,8,17014,605,1373,1023,991,5813,1106,113,3205,568,2205,17002,-12
2026-03-10,9,16616,607,1369,1007,784,5849,1047,112,3222,599,2235,16831,216
2026-03-10,10,16546,579,1362,944,664,5899,1020,108,3307,594,2251,16728,182
2026-03-10,11,16619,553,1349,944,682,5907,985,112,3304,562,2228,16627,8
2026-03-10,12,16205,535,1358,922,843,5856,898,111,3340,575,2016,16454,249
2026-03-10,13,15955,527,1371,964,783,5938,894,109,3385,565,1671,16208,253
2026-03-10,14,15801,496,1370,980,637,5903,990,106,3388,572,1659,16101,300
2026-03-10,15,15934,490,1373,979,620,5983,1030,103,3393,561,1645,16176,241
2026-03-10,16,16523,518,1419,998,780,5983,1095,106,3472,575,1748,16694,171
2026-03-10,17,16986,516,1429,1098,955,5978,1176,108,3501,595,1942,17299,312
2026-03-10,18,17330,523,1430,1114,1080,6095,1203,107,3461,579,1981,17574,244
2026-03-10,19,17539,547,1474,1126,1121,6176,1234,104,3574,586,1822,17763,224
2026-03-10,20,17253,569,1483,1112,1092,6099,1229,98,3549,584,1810,17624,370
2026-03-10,21,16650,568,1463,1067,1046,5920,1173,97,3369,558,1769,17029,379
2026-03-10,22,15737,556,1434,1001,993,5571,1085,90,3155,524,1694,16104,367
2026-03-10,23,14949,545,1423,934,911,5259,1005,85,3085,498,1678,15422,473
2026-03-10,24,14820,529,1405,864,849,4994,951,85,3129,483,1647,14936,116
2026-03-11,1,14249,520,1387,854,819,4809,918,87,2934,464,1615,14408,159
2026-03-11,2,13893,514,1385,841,802,4710,920,93,2713,489,1651,14120,227
2026-03-11,3,14192,513,1376,837,811,4624,927,84,2781,479,1825,14256,64
2026-03-11,4,14630,516,1375,857,827,4674,953,84,2804,428,1954,14473,-157
2026-03-11,5,15452,517,1385,903,877,4934,1005,89,2996,438,2038,15182,-270
2026-03-11,6,16612,518,1430,991,963,5413,1082,103,3218,475,2070,16264,-349
2026-03-11,7,17518,545,1429,1081,1055,5909,1166,110,3415,564,2181,17455,-63
2026-03-11,8,18302,568,1452,1126,1108,6102,1186,113,3470,574,2268,17967,-335
2026-03-11,9,18418,554,1450,1167,1110,6227,1178,111,3507,609,2240,18152,-266
2026-03-11,10,18519,530,1452,1186,1134,6346,1190,114,3512,596,2304,18363,-156
2026-03-11,11,18790,515,1457,1195,1162,6446,1198,111,3589,601,2304,18578,-211
2026-03-11,12,18765,506,1441,1202,1192,6503,1208,114,3591,593,2239,18590,-175
2026-03-11,13,18690,499,1409,1204,1227,6511,1188,116,3581,578,2201,18514,-176
2026-03-11,14,18185,478,1409,1216,1246,6419,1160,114,3813,641,1827,18325,140
2026-03-11,15,17940,473,1403,1226,1264,6383,1163,114,3806,604,1948,18385,445
2026-03-11,16,18422,487,1420,1245,1307,6403,1187,112,3721,601,2165,18648,226
2026-03-11,17,18475,497,1415,1268,1359,6380,1203,107,3580,589,2116,18513,38
2026-03-11,18,18234,494,1398,1236,1347,6371,1218,109,3628,583,1992,18375,142
2026-03-11,19,18353,526,1411,1196,1323,6433,1256,105,3675,592,1777,18295,-58
2026-03-11,20,18115,556,1460,1167,1287,6359,1248,104,3645,593,1735,18154,39
2026-03-11,21,17495,554,1444,1111,1239,6187,1209,103,3537,573,1686,17643,148
2026-03-11,22,16763,548,1415,1047,1171,5911,1132,98,3462,548,1582,16914,150
2026-03-11,23,16087,538,1409,983,1103,5608,1096,94,3422,524,1545,16323,237
2026-03-11,24,15517,525,1387,928,1045,5328,1034,91,3206,452,1543,15539,22
2026-03-12,1,15238,522,1388,884,1006,5117,1010,90,3254,519,1657,15447,209
2026-03-12,2,14988,518,1371,867,979,5021,974,90,2986,495,1722,15022,34
2026-03-12,3,15215,518,1329,856,978,4990,993,89,3364,535,1870,15521,307
2026-03-12,4,15702,527,1355,883,1006,4977,996,94,3386,552,1935,15711,9
2026-03-12,5,16154,527,1396,929,1049,5263,1056,95,3220,591,1977,16103,-51
2026-03-12,6,17203,534,1454,1042,1086,5687,1159,98,3363,586,2160,17169,-35
2026-03-12,7,18457,567,1541,1125,1210,6153,1255,104,3626,579,2283,18444,-13
2026-03-12,8,18966,590,1559,1168,1221,6311,1253,107,3649,585,2312,18755,-211
2026-03-12,9,18469,578,1461,1164,1135,6365,1204,110,3635,565,2187,18405,-64
2026-03-12,10,17753,549,1442,1170,1018,6363,1151,107,3693,596,1817,17906,153
2026-03-12,11,17374,526,1414,1161,920,6391,1072,105,3563,653,1662,17468,94
2026-03-12,12,16933,512,1368,1173,852,6424,999,110,3417,622,1640,17115,182
2026-03-12,13,16916,517,1329,1156,819,6453,966,105,3365,631,1760,17101,185
2026-03-12,14,17140,512,1350,1163,820,6407,988,108,3298,589,1978,17212,73
2026-03-12,15,17397,509,1396,1135,872,6349,1053,111,3351,573,2006,17355,-42
2026-03-12,16,17735,514,1436,1175,968,6378,1153,119,3468,583,1909,17702,-33
2026-03-12,17,18192,521,1437,1222,1127,6461,1224,127,3521,595,1962,18198,5
2026-03-12,18,18864,529,1508,1211,1224,6473,1283,131,3572,594,2024,18549,-315
2026-03-12,19,19370,543,1584,1244,1288,6605,1462,130,3767,610,1970,19204,-166
2026-03-12,20,19184,564,1558,1210,1293,6608,1397,129,3814,580,1956,19109,-75
2026-03-12,21,18581,555,1608,1163,1257,6423,1341,126,3727,592,1908,18699,119
2026-03-12,22,17769,541,1540,1087,1179,6118,1256,123,3580,560,1841,17825,56
2026-03-12,23,16967,532,1556,1042,1104,5808,1199,120,3476,502,1775,17115,148
2026-03-12,24,16323,519,1451,986,1065,5538,1145,115,3334,473,1763,16390,68
2026-03-13,1,15844,512,1447,941,1049,5276,1106,112,3202,453,1812,15910,65
2026-03-13,2,15551,508,1434,930,1034,5171,1096,111,3203,495,1916,15897,346
2026-03-13,3,15624,508,1385,930,1041,5152,1083,111,3279,514,1941,15944,319
2026-03-13,4,15973,511,1381,944,1069,5156,1095,107,3439,537,2040,16278,306
2026-03-13,5,16500,511,1390,997,1123,5390,1138,106,3430,573,2099,16757,257
2026-03-13,6,17443,517,1470,1090,1228,5759,1224,104,3614,599,2199,17802,359
2026-03-13,7,18588,540,1557,1150,1295,6122,1280,108,3575,617,2259,18504,-85
2026-03-13,8,18604,564,1576,1135,1189,6342,1294,109,3597,644,2289,18739,135
2026-03-13,9,18518,573,1520,1098,1051,6487,1302,106,3680,658,2310,18783,265
2026-03-13,10,18641,568,1528,1097,1038,6654,1310,105,3748,658,2238,18945,304
2026-03-13,11,18801,553,1548,1124,1090,6846,1312,106,3763,663,1934,18940,139
2026-03-13,12,18908,540,1493,1138,1124,6905,1297,108,3732,660,2022,19018,110
2026-03-13,13,18625,519,1543,1139,1090,6910,1289,107,3669,646,1930,18840,215
2026-03-13,14,18647,501,1498,1139,1127,6835,1291,108,3551,594,1909,18553,-94
2026-03-13,15,18652,497,1531,1138,1174,6761,1284,119,3599,590,2153,18847,195
2026-03-13,16,19052,499,1578,1155,1236,6798,1314,124,3673,594,2129,19100,48
2026-03-13,17,19268,501,1526,1187,1267,6802,1359,118,3658,619,2176,19212,-56
2026-03-13,18,18899,514,1571,1192,1285,6652,1358,117,3578,604,2025,18895,-4
2026-03-13,19,18708,541,1574,1193,1289,6711,1364,111,3648,605,1859,18896,188
2026-03-13,20,18583,568,1608,1171,1259,6663,1350,110,3586,608,1787,18709,126
2026-03-13,21,18027,563,1564,1130,1203,6461,1277,108,3499,582,1747,18136,108
2026-03-13,22,17295,556,1554,1065,1098,6134,1195,112,3557,555,1676,17502,207
2026-03-13,23,16425,551,1551,1002,1043,5833,1128,116,3235,526,1612,16597,172
2026-03-13,24,15757,542,1485,947,1009,5528,1077,110,3028,500,1573,15798,41
2026-03-14,1,15268,536,1469,907,981,5309,1035,96,2973,479,1640,15426,158
2026-03-14,2,15207,534,1470,886,1000,5166,998,90,2905,458,1730,15236,30
2026-03-14,3,15058,533,1490,872,1010,5124,982,89,2883,487,1760,15230,172
2026-03-14,4,15202,537,1484,875,1013,5129,985,106,2841,477,1816,15263,61
2026-03-14,5,15575,533,1507,891,1010,5195,1021,120,3051,501,1930,15758,184
2026-03-14,6,16235,532,1511,928,1040,5312,1076,121,2972,514,2065,16072,-163
2026-03-14,7,16562,545,1536,973,1112,5450,1130,125,3057,552,2143,16623,60
2026-03-14,8,17069,564,1514,1018,1178,5691,1186,127,3082,572,2208,17141,72
2026-03-14,9,17453,564,1519,1054,1194,5851,1217,127,3183,586,2191,17486,33
2026-03-14,10,17451,542,1563,1069,1149,6023,1221,127,3258,591,1909,17452,1
2026-03-14,11,17114,525,1496,1059,1111,6165,1223,127,3268,597,1673,17243,129
2026-03-14,12,16811,508,1417,1064,1039,6157,1210,126,3234,599,1592,16946,135
2026-03-14,13,16588,495,1458,1044,987,6104,1155,124,3176,603,1558,16704,116
2026-03-14,14,16565,487,1449,1022,1080,6042,1104,129,3034,592,1567,16505,-60
2026-03-14,15,16309,482,1455,1009,1058,5920,1049,161,3055,583,1610,16382,73
2026-03-14,16,16449,485,1390,1029,975,5894,1061,164,3100,581,1822,16500,51
2026-03-14,17,16954,486,1406,1087,1041,5952,1144,165,3224,586,2014,17105,151
2026-03-14,18,17463,503,1417,1111,1121,6074,1240,167,3304,582,2017,17535,72
2026-03-14,19,17938,529,1491,1115,1181,6237,1322,166,3469,605,1909,18024,86
2026-03-14,20,17994,549,1562,1096,1184,6260,1328,167,3497,598,1849,18091,97
2026-03-14,21,17482,551,1478,1059,1152,6120,1295,164,3375,558,1782,17535,53
2026-03-14,22,16794,545,1458,1012,1095,5886,1236,161,3238,547,1698,16875,81
2026-03-14,23,16158,538,1490,967,1048,5609,1191,157,3147,526,1615,16288,131
2026-03-14,24,15600,527,1515,928,1042,5381,1143,154,2938,507,1597,15731,132
2026-03-15,1,15189,520,1445,899,1030,5180,1107,151,3010,504,1647,15493,304
2026-03-15,2,15152,517,1446,887,1048,5025,1080,150,2884,490,1713,15240,88
2026-03-15,3,14958,513,1470,883,1062,4923,1065,151,2792,483,1740,15083,125
2026-03-15,4,14933,517,1407,891,1082,4889,1065,149,2771,485,1780,15037,104
2026-03-15,5,15024,515,1475,914,1100,4931,1083,150,2785,495,1844,15292,268
2026-03-15,6,15359,518,1427,946,1143,5046,1117,154,2824,507,1912,15594,235
2026-03-15,7,15950,537,1503,980,1173,5257,1128,157,2927,528,2001,16190,240
2026-03-15,8,16642,554,1533,1005,1169,5488,1181,150,3160,557,2078,16876,233
2026-03-15,9,16998,558,1571,997,1151,5747,1217,150,3161,583,2091,17226,228
2026-03-15,10,17366,544,1565,1025,1149,5982,1232,150,3186,603,2067,17501,135
2026-03-15,11,17588,530,1610,1036,1156,6104,1262,149,3191,552,1924,17514,-73
2026-03-15,12,17301,521,1627,1068,1186,6108,1211,145,3184,541,1507,17099,-203
2026-03-15,13,16841,515,1575,1080,1050,6054,1160,144,3178,549,1536,16841,1
2026-03-15,14,16784,507,1573,1092,989,6025,1144,144,3193,558,1690,16915,131
2026-03-15,15,16993,503,1595,1136,1005,6036,1126,146,3126,567,1919,17160,167
2026-03-15,16,17487,507,1604,1169,1061,6095,1164,144,3197,571,1931,17443,-44
2026-03-15,17,17909,512,1599,1196,1186,6121,1219,145,3245,579,1990,17792,-117
2026-03-15,18,17777,523,1561,1205,1251,6183,1249,144,3238,588,1847,17790,13
2026-03-15,19,17859,549,1570,1203,1242,6291,1284,143,3401,605,1710,17998,139
2026-03-15,20,17649,574,1551,1173,1196,6228,1262,144,3317,585,1626,17654,5
2026-03-15,21,16822,578,1525,1117,1132,5996,1198,142,3201,590,1549,17027,205
2026-03-15,22,16126,572,1556,1045,1068,5685,1101,137,3079,582,1471,16296,169
2026-03-15,23,15370,558,1490,976,1014,5386,1013,134,2843,557,1433,15405,35
2026-03-15,24,14763,545,1439,921,983,5114,948,131,2927,529,1426,14963,200
2026-03-16,1,14341,536,1402,883,974,4880,899,130,2711,482,1518,14416,75
2026-03-16,2,14010,538,1315,865,957,4722,868,130,2621,498,1620,14134,124
2026-03-16,3,13929,536,1355,854,944,4656,854,131,2606,492,1688,14116,187
2026-03-16,4,14028,541,1316,860,950,4705,857,131,2632,522,1738,14250,222
2026-03-16,5,14833,544,1333,904,960,4899,894,132,2883,518,1834,14901,68
2026-03-16,6,15975,553,1289,988,1008,5261,968,136,3087,552,1995,15837,-138
2026-03-16,7,17030,586,1370,1047,1066,5634,1051,141,3427,569,2149,17041,11
2026-03-16,8,17204,606,1393,1075,1029,5861,1091,140,3214,592,2145,17147,-57
2026-03-16,9,17090,603,1359,1097,949,6006,1090,139,3255,605,2237,17340,250
2026-03-16,10,17323,584,1346,1073,940,6091,1094,145,3329,594,2248,17445,122
2026-03-16,11,17508,563,1397,1028,987,6216,1053,145,3426,604,2141,17560,52
2026-03-16,12,17659,551,1405,1054,934,6307,1093,145,3404,611,2139,17644,-15
2026-03-16,13,17410,543,1339,1047,942,6366,1062,145,3421,616,1887,17368,-42
2026-03-16,14,17367,534,1357,1039,922,6339,1064,145,3481,628,1970,17481,114
2026-03-16,15,17384,530,1376,1070,984,6283,1046,144,3355,615,2104,17507,123
2026-03-16,16,17918,526,1410,1095,1089,6400,1119,146,3425,610,2240,18059,141
2026-03-16,17,18713,529,1390,1131,1182,6532,1206,147,3550,626,2209,18501,-212
2026-03-16,18,18404,541,1374,1116,1181,6623,1239,147,3564,620,2052,18457,53
2026-03-16,19,18537,573,1386,1108,1200,6746,1275,147,3596,620,1874,18524,-12
2026-03-16,20,18443,598,1422,1083,1204,6683,1278,148,3584,674,1817,18491,48
2026-03-16,21,17840,600,1410,1056,1168,6483,1239,148,3487,633,1780,18003,163
2026-03-16,22,17161,592,1390,983,1085,6156,1166,145,3531,610,1738,17397,235
2026-03-16,23,16691,577,1347,956,1014,5861,1095,143,3516,579,1700,16788,97
2026-03-16,24,16182,566,1298,926,964,5602,1049,142,3374,550,1681,16152,-30
2026-03-17,1,15694,553,1275,894,931,5446,1025,144,3340,500,1802,15911,217
2026-03-17,2,15706,558,1268,872,914,5324,1018,146,3297,504,1908,15809,103
2026-03-17,3,15777,560,1324,870,919,5288,1025,148,3100,506,1953,15693,-84
2026-03-17,4,15693,564,1316,886,956,5329,1050,146,3083,522,1935,15787,95
2026-03-17,5,16301,564,1368,939,1040,5565,1113,151,3167,561,2056,16523,221
2026-03-17,6,17414,571,1345,1001,1137,5949,1215,151,3348,599,2199,17516,101
2026-03-17,7,18486,599,1469,1050,1229,6345,1314,158,3549,637,2344,18694,208
2026-03-17,8,18920,621,1457,1080,1241,6571,1346,160,3651,679,2386,19192,272
2026-03-17,9,19149,608,1497,1087,1196,6736,1302,177,3665,630,2398,19296,148
2026-03-17,10,19109,584,1396,1112,1115,6834,1248,177,3601,650,2269,18984,-125
2026-03-17,11,18644,555,1378,1128,1081,6818,1189,169,3528,660,2152,18657,13
2026-03-17,12,18336,539,1398,1149,1037,6730,1128,159,3530,624,2026,18320,-16
2026-03-17,13,18083,523,1418,1131,998,6699,1086,155,3570,627,1940,18146,62
2026-03-17,14,17776,519,1376,1136,965,6698,1072,152,3559,649,1938,18065,289
2026-03-17,15,17905,527,1399,1170,955,6747,1112,154,3579,634,1982,18259,354
2026-03-17,16,18641,543,1362,1200,1051,6798,1222,163,3763,646,2205,18953,312
2026-03-17,17,19471,552,1445,1247,1223,6877,1321,166,3747,655,2248,19481,10
2026-03-17,18,19787,549,1448,1233,1353,6957,1374,168,3791,652,2210,19734,-53
2026-03-17,19,20193,567,1527,1246,1449,7043,1445,171,3916,659,2088,20109,-84
2026-03-17,20,20135,587,1552,1239,1425,7039,1490,170,3962,666,2031,20162,27
2026-03-17,21,19417,588,1537,1197,1364,6868,1442,163,3833,640,1965,19598,181
2026-03-17,22,18456,585,1486,1156,1280,6547,1362,160,3650,609,1876,18710,254
2026-03-17,23,17738,565,1454,1060,1218,6221,1314,157,3757,580,1845,18170,432
2026-03-17,24,17269,547,1452,1004,1177,5926,1262,158,3632,554,1824,17537,269
2026-03-18,1,16996,544,1459,976,1150,5727,1220,154,3609,541,1909,17288,292
2026-03-18,2,16841,543,1485,985,1144,5569,1204,156,3418,527,2014,17043,202
2026-03-18,3,16694,540,1493,1005,1170,5476,1197,158,3248,527,2041,16857,163
2026-03-18,4,16759,540,1460,1015,1200,5507,1210,160,3182,538,2115,16929,170
2026-03-18,5,17184,541,1471,1070,1263,5632,1272,163,3187,544,2224,17367,183
2026-03-18,6,18252,548,1520,1173,1362,6011,1317,166,3381,560,2344,18381,130
2026-03-18,7,19230,565,1584,1249,1406,6400,1396,169,3597,620,2398,19385,154
2026-03-18,8,19428,583,1586,1229,1323,6593,1422,169,3666,664,2402,19638,210
2026-03-18,9,19177,586,1600,1202,1164,6639,1394,167,3576,614,2401,19344,167
2026-03-18,10,18428,583,1535,1181,1012,6698,1305,160,3496,645,2256,18872,443
2026-03-18,11,18229,573,1560,1168,898,6714,1245,157,3514,633,2204,18666,437
2026-03-18,12,18297,567,1505,1141,830,6743,1240,155,3537,642,2299,18660,363
2026-03-18,13,18409,568,1485,1113,824,6798,1234,155,3550,636,2363,18726,317
2026-03-18,14,18542,561,1530,1088,884,6854,1202,157,3475,621,2397,18767,225
2026-03-18,15,18674,561,1568,1114,1003,6763,1162,158,3446,601,2427,18803,130
2026-03-18,16,19103,545,1569,1160,1135,6769,1234,162,3538,592,2447,19150,48
2026-03-18,17,19521,536,1566,1215,1246,6869,1339,164,3617,630,2390,19572,51
2026-03-18,18,19658,533,1612,1228,1327,6887,1376,164,3672,633,2218,19651,-8
2026-03-18,19,19752,519,1585,1250,1392,6977,1435,160,3737,637,2044,19735,-18
2026-03-18,20,19496,512,1631,1224,1381,6920,1431,157,3749,633,1968,19605,109
2026-03-18,21,18693,509,1617,1174,1306,6689,1385,158,3653,612,1896,18999,306
2026-03-18,22,17863,503,1533,1112,1205,6363,1296,156,3586,576,1809,18139,277
2026-03-18,23,17064,497,1499,1048,1137,6056,1250,155,3451,540,1749,17380,315
2026-03-18,24,16600,490,1519,1000,1089,5753,1191,155,3449,536,1752,16934,334
2026-03-19,1,16469,483,1504,953,1084,5531,1142,153,3314,517,1811,16492,23
2026-03-19,2,15960,508,1488,940,1046,5340,1107,154,3165,516,1896,16160,201
2026-03-19,3,15940,490,1444,938,1068,5248,1095,151,3131,513,1968,16046,106
2026-03-19,4,15998,488,1417,955,1110,5279,1106,151,3044,527,2029,16105,107
2026-03-19,5,16391,490,1405,1014,1143,5415,1145,154,3062,553,2154,16534,143
2026-03-19,6,17511,498,1439,1126,1215,5742,1195,159,3238,555,2284,17451,-61
2026-03-19,7,18544,522,1470,1190,1297,6117,1275,165,3466,579,2411,18493,-51
2026-03-19,8,18949,539,1479,1222,1283,6339,1303,165,3551,619,2435,18935,-14
2026-03-19,9,18907,529,1442,1218,1185,6460,1285,165,3541,609,2369,18803,-103
2026-03-19,10,18317,507,1431,1169,1072,6427,1242,169,3470,595,2190,18272,-44
2026-03-19,11,17698,496,1412,1157,969,6375,1184,165,3424,584,2207,17973,275
2026-03-19,12,17387,476,1368,1152,982,6344,1113,165,3377,598,1879,17456,68
2026-03-19,13,17152,474,1325,1180,996,6280,1089,160,3550,623,1871,17548,396
2026-03-19,14,17398,464,1312,1176,1001,6254,1074,157,3615,608,1823,17483,85
2026-03-19,15,17393,470,1325,1176,1017,6247,1097,158,3563,598,1801,17452,59
2026-03-19,16,17385,481,1359,1197,1098,6284,1149,161,3350,574,1887,17541,155
2026-03-19,17,17882,487,1386,1208,1181,6341,1229,161,3474,596,1991,18053,172
2026-03-19,18,18094,494,1391,1171,1228,6336,1268,163,3500,599,2010,18160,66
2026-03-19,19,18256,504,1447,1185,1260,6488,1315,163,3593,591,1929,18477,221
2026-03-19,20,18389,522,1477,1183,1236,6510,1335,165,3598,597,1919,18542,153
2026-03-19,21,17935,516,1493,1119,1172,6362,1296,146,3559,584,1860,18108,173
2026-03-19,22,17122,502,1477,1046,1095,6088,1217,115,3391,564,1781,17276,154
2026-03-19,23,16451,495,1455,999,1058,5806,1184,112,3263,553,1715,16641,190
2026-03-19,24,15715,490,1413,962,1008,5502,1122,108,3214,533,1665,16016,301
2026-03-20,1,13962,501,1405,920,990,5297,1071,102,3165,533,1787,15770,1808
2026-03-20,2,15123,479,1401,925,999,5150,1049,102,3041,528,1828,15502,379
